"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","SONA_id","rt","stimulus","response","question_order","slider_start","practiceTrial","practiceTrialNum","correct","image_path","concept","repetition","map_id","map_num","scale_name","orientation_code","mapping_code","rotation_code","shift_code","ishihara_plate","correct_response"
"","","","","","html-slider-response","80","365990","0.0-76.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BrBG_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","69","","0","","","","images/shifted_maps/map12_BrBG_scaleRev_orientDef_270_darkshift.png","sad","1","12","12","BrBG","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","81","369123","0.0-77.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_PRGn_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","109","","0","","","","images/shifted_maps/map15_PRGn_scaleRev_orientDef_270_darkshift.png","sad","1","15","15","PRGn","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","82","370923","0.0-78.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PuOr_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","55","","0","","","","images/shifted_maps/map23_PuOr_scaleDef_orientDef_180_lightshift.png","sad","1","23","23","PuOr","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","83","372823","0.0-79.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_PRGn_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","74","","0","","","","images/shifted_maps/map15_PRGn_scaleDef_orientDef_180_darkshift.png","sad","1","15","15","PRGn","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","84","374290","0.0-80.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-47","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_000_lightshift.png","sad","1","02","02","Reds","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","85","376238","0.0-81.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-9","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_000_darkshift.png","sad","1","02","02","Reds","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","86","377939","0.0-82.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_Greys_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","114","","0","","","","images/shifted_maps/map05_Greys_scaleRev_orientDef_270_lightshift.png","sad","1","05","05","Greys","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","87","379989","0.0-83.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-26","","0","","","","images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_090_lightshift.png","sad","1","15","15","YlOrBr","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","88","381489","0.0-84.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-86","","0","","","","images/shifted_maps/map05_PiYG_scaleDef_orientDef_000_darkshift.png","sad","1","05","05","PiYG","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","89","384207","0.0-85.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_RdGy_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","22","","0","","","","images/shifted_maps/map10_RdGy_scaleDef_orientDef_180_lightshift.png","sad","1","10","10","RdGy","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","90","386256","0.0-86.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-14","","0","","","","images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_000_darkshift.png","sad","1","23","23","RdYlGn","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","91","387806","0.0-87.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_PRGn_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-25","","0","","","","images/shifted_maps/map15_PRGn_scaleDef_orientDef_180_lightshift.png","sad","1","15","15","PRGn","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","92","389156","0.0-88.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-42","","0","","","","images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_090_darkshift.png","sad","1","15","15","YlOrBr","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","93","391421","0.0-89.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","164","","0","","","","images/shifted_maps/map13_magma_scaleRev_orientDef_090_darkshift.png","sad","1","13","13","magma","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","94","393505","0.0-90.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-13","","0","","","","images/shifted_maps/map26_BuGn_scaleDef_orientDef_000_darkshift.png","sad","1","26","26","BuGn","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","95","396388","0.0-91.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-22","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_lightshift.png","sad","1","12","12","BuPu","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","96","397823","0.0-92.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-22","","0","","","","images/shifted_maps/map26_BuGn_scaleRev_orientDef_090_lightshift.png","sad","1","26","26","BuGn","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","97","402506","0.0-93.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_turbo_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-24","","0","","","","images/shifted_maps/map27_turbo_scaleDef_orientDef_180_darkshift.png","sad","1","27","27","turbo","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","98","404623","0.0-94.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-62","","0","","","","images/shifted_maps/map27_managua_scaleRev_orientDef_090_lightshift.png","sad","1","27","27","managua","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-button-response","99","408628","0.0-95.0","r94oboy6jb","0","96955","3502","<p>Great Job! You've finished block 1.<br></br> You have 4 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","100","410328","0.0-96.0","r94oboy6jb","0","96955","1699","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>fearful</p><br></br>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","101","411422","0.0-97.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_PRGn_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-42","","0","","","","images/shifted_maps/map15_PRGn_scaleDef_orientDef_180_lightshift.png","fearful","1","15","15","PRGn","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","102","413789","0.0-98.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_PuBu_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-42","","0","","","","images/shifted_maps/map02_PuBu_scaleRev_orientDef_270_lightshift.png","fearful","1","02","02","PuBu","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","103","415523","0.0-99.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_RdGy_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","87","","0","","","","images/shifted_maps/map10_RdGy_scaleRev_orientDef_270_darkshift.png","fearful","1","10","10","RdGy","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","104","417006","0.0-100.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-148","","0","","","","images/shifted_maps/map26_BuGn_scaleRev_orientDef_090_lightshift.png","fearful","1","26","26","BuGn","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","105","418422","0.0-101.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_PRGn_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-162","","0","","","","images/shifted_maps/map15_PRGn_scaleRev_orientDef_270_darkshift.png","fearful","1","15","15","PRGn","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","106","420089","0.0-102.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_cividis_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","112","","0","","","","images/shifted_maps/map13_cividis_scaleDef_orientDef_180_lightshift.png","fearful","1","13","13","cividis","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","107","421490","0.0-103.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-71","","0","","","","images/shifted_maps/map27_managua_scaleDef_orientDef_000_lightshift.png","fearful","1","27","27","managua","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","108","422739","0.0-104.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PuOr_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-92","","0","","","","images/shifted_maps/map23_PuOr_scaleDef_orientDef_180_lightshift.png","fearful","1","23","23","PuOr","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","109","424172","0.0-105.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-138","","0","","","","images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_000_lightshift.png","fearful","1","23","23","RdYlGn","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","110","426422","0.0-106.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_turbo_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-6","","0","","","","images/shifted_maps/map27_turbo_scaleDef_orientDef_180_darkshift.png","fearful","1","27","27","turbo","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","111","428522","0.0-107.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PuRd_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-6","","0","","","","images/shifted_maps/map07_PuRd_scaleDef_orientDef_000_darkshift.png","fearful","1","07","07","PuRd","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","112","430356","0.0-108.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","110","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_darkshift.png","fearful","1","12","12","BuPu","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","113","432588","0.0-109.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-17","","0","","","","images/shifted_maps/map10_vanimo_scaleDef_orientDef_000_darkshift.png","fearful","1","10","10","vanimo","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","114","434605","0.0-110.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_PuBu_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-37","","0","","","","images/shifted_maps/map02_PuBu_scaleDef_orientDef_180_darkshift.png","fearful","1","02","02","PuBu","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","115","436489","0.0-111.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PuOr_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","180","","0","","","","images/shifted_maps/map23_PuOr_scaleDef_orientDef_180_darkshift.png","fearful","1","23","23","PuOr","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","116","439105","0.0-112.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-178","","0","","","","images/shifted_maps/map26_BuGn_scaleDef_orientDef_000_lightshift.png","fearful","1","26","26","BuGn","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","117","442172","0.0-113.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_berlin_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-10","","0","","","","images/shifted_maps/map26_berlin_scaleRev_orientDef_270_lightshift.png","fearful","1","26","26","berlin","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","118","444872","0.0-114.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","165","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_000_darkshift.png","fearful","1","02","02","Reds","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","119","446922","0.0-115.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_berlin_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","22","","0","","","","images/shifted_maps/map26_berlin_scaleDef_orientDef_180_darkshift.png","fearful","1","26","26","berlin","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","120","450088","0.0-116.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_berlin_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","134","","0","","","","images/shifted_maps/map26_berlin_scaleRev_orientDef_270_darkshift.png","fearful","1","26","26","berlin","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","121","452721","0.0-117.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-8","","0","","","","images/shifted_maps/map12_BuPu_scaleRev_orientDef_090_darkshift.png","fearful","1","12","12","BuPu","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","122","454371","0.0-118.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_cividis_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","150","","0","","","","images/shifted_maps/map13_cividis_scaleRev_orientDef_270_darkshift.png","fearful","1","13","13","cividis","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","123","456005","0.0-119.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_PRGn_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-33","","0","","","","images/shifted_maps/map15_PRGn_scaleRev_orientDef_270_lightshift.png","fearful","1","15","15","PRGn","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","124","457855","0.0-120.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","","","","images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_090_lightshift.png","fearful","1","15","15","YlOrBr","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","125","459689","0.0-121.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-158","","0","","","","images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_090_darkshift.png","fearful","1","15","15","YlOrBr","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","126","461422","0.0-122.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_Greys_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","194","","0","","","","images/shifted_maps/map05_Greys_scaleDef_orientDef_180_darkshift.png","fearful","1","05","05","Greys","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","127","463971","0.0-123.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_RdGy_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-11","","0","","","","images/shifted_maps/map10_RdGy_scaleDef_orientDef_180_lightshift.png","fearful","1","10","10","RdGy","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","128","465938","0.0-124.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-82","","0","","","","images/shifted_maps/map10_vanimo_scaleRev_orientDef_090_lightshift.png","fearful","1","10","10","vanimo","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","129","469273","0.0-125.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","","","","images/shifted_maps/map26_BuGn_scaleRev_orientDef_090_darkshift.png","fearful","1","26","26","BuGn","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","130","471939","0.0-126.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","188","","0","","","","images/shifted_maps/map13_magma_scaleDef_orientDef_000_lightshift.png","fearful","1","13","13","magma","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","131","479071","0.0-127.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-11","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_lightshift.png","fearful","1","12","12","BuPu","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","132","480721","0.0-128.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-35","","0","","","","images/shifted_maps/map13_magma_scaleRev_orientDef_090_lightshift.png","fearful","1","13","13","magma","orientDef","scaleRev","090","lightshift","",""
