"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","SONA_id","rt","stimulus","response","question_order","slider_start","practiceTrial","practiceTrialNum","correct","image_path","concept","repetition","map_id","map_num","scale_name","orientation_code","mapping_code","rotation_code","shift_code","ishihara_plate","correct_response"
"","","","","","html-slider-response","241","493156","0.0-237.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-87","","0","","","","images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_270_lightshift.png","sad","1","23","23","RdYlGn","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","242","494472","0.0-238.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-80","","0","","","","images/shifted_maps/map13_magma_scaleRev_orientDef_270_darkshift.png","sad","1","13","13","magma","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","243","495704","0.0-239.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","","","","images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_180_lightshift.png","sad","1","15","15","YlOrBr","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","244","497404","0.0-240.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","98","","0","","","","images/shifted_maps/map02_turbo_scaleDef_orientDef_000_lightshift.png","sad","1","02","02","turbo","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","245","498588","0.0-241.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","","","","images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_lightshift.png","sad","1","05","05","PuBu","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","246","500004","0.0-242.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","","","","images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_180_darkshift.png","sad","1","15","15","YlOrBr","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","247","501488","0.0-243.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","","","","images/shifted_maps/map02_turbo_scaleRev_orientDef_090_darkshift.png","sad","1","02","02","turbo","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","248","503020","0.0-244.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","","","","images/shifted_maps/map07_Greys_scaleRev_orientDef_090_lightshift.png","sad","1","07","07","Greys","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","249","504703","0.0-245.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_berlin_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","46","","0","","","","images/shifted_maps/map27_berlin_scaleDef_orientDef_000_lightshift.png","sad","1","27","27","berlin","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","250","506022","0.0-246.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-129","","0","","","","images/shifted_maps/map05_PiYG_scaleRev_orientDef_270_darkshift.png","sad","1","05","05","PiYG","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","251","507152","0.0-247.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-68","","0","","","","images/shifted_maps/map10_vanimo_scaleRev_orientDef_270_darkshift.png","sad","1","10","10","vanimo","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","252","508356","0.0-248.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-82","","0","","","","images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png","sad","1","07","07","Greys","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","253","509439","0.0-249.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-85","","0","","","","images/shifted_maps/map23_PRGn_scaleRev_orientDef_090_lightshift.png","sad","1","23","23","PRGn","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","254","510754","0.0-250.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-88","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_180_lightshift.png","sad","1","02","02","Reds","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","255","512037","0.0-251.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","","","","images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_270_darkshift.png","sad","1","15","15","YlOrBr","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","256","513355","0.0-252.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_RdGy_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","","","","images/shifted_maps/map12_RdGy_scaleDef_orientDef_000_darkshift.png","sad","1","12","12","RdGy","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","257","514769","0.0-253.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-115","","0","","","","images/shifted_maps/map26_BuGn_scaleRev_orientDef_270_darkshift.png","sad","1","26","26","BuGn","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","258","516105","0.0-254.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","","","","images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_darkshift.png","sad","1","23","23","PRGn","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","259","517420","0.0-255.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PuRd_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-58","","0","","","","images/shifted_maps/map07_PuRd_scaleDef_orientDef_180_lightshift.png","sad","1","07","07","PuRd","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","260","518621","0.0-256.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-90","","0","","","","images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_270_darkshift.png","sad","1","23","23","RdYlGn","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","261","519769","0.0-257.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-65","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_lightshift.png","sad","1","12","12","BuPu","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","262","521020","0.0-258.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-21","","0","","","","images/shifted_maps/map13_magma_scaleDef_orientDef_180_darkshift.png","sad","1","13","13","magma","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","263","522435","0.0-259.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-82","","0","","","","images/shifted_maps/map10_coolwarm_scaleDef_orientDef_000_darkshift.png","sad","1","10","10","coolwarm","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","264","524253","0.0-260.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","106","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_darkshift.png","sad","1","12","12","BuPu","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-button-response","265","525925","0.0-261.0","jsvw0zanag","2","97319","1170","<p>Great Job! You've finished block 3.<br></br> You have 2 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","266","526542","0.0-262.0","jsvw0zanag","2","97319","616","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>fearful</p><br></br>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","267","527823","0.0-263.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_cividis_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-119","","0","","","","images/shifted_maps/map15_cividis_scaleRev_orientDef_090_darkshift.png","fearful","1","15","15","cividis","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","268","529387","0.0-264.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","68","","0","","","","images/shifted_maps/map10_vanimo_scaleRev_orientDef_270_darkshift.png","fearful","1","10","10","vanimo","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","269","531469","0.0-265.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","100","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_180_darkshift.png","fearful","1","02","02","Reds","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","270","533053","0.0-266.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-164","","0","","","","images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_270_lightshift.png","fearful","1","15","15","YlOrBr","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","271","534886","0.0-267.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-26","","0","","","","images/shifted_maps/map02_turbo_scaleRev_orientDef_090_darkshift.png","fearful","1","02","02","turbo","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","272","536487","0.0-268.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-195","","0","","","","images/shifted_maps/map02_Reds_scaleRev_orientDef_270_lightshift.png","fearful","1","02","02","Reds","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","273","537953","0.0-269.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PuRd_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","22","","0","","","","images/shifted_maps/map07_PuRd_scaleRev_orientDef_270_lightshift.png","fearful","1","07","07","PuRd","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","274","539520","0.0-270.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_berlin_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","32","","0","","","","images/shifted_maps/map27_berlin_scaleDef_orientDef_000_lightshift.png","fearful","1","27","27","berlin","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","275","541120","0.0-271.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-81","","0","","","","images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_darkshift.png","fearful","1","05","05","PuBu","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","276","542285","0.0-272.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-39","","0","","","","images/shifted_maps/map27_managua_scaleDef_orientDef_180_lightshift.png","fearful","1","27","27","managua","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","277","543470","0.0-273.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-54","","0","","","","images/shifted_maps/map26_BuGn_scaleDef_orientDef_180_lightshift.png","fearful","1","26","26","BuGn","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","278","544703","0.0-274.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-153","","0","","","","images/shifted_maps/map23_PRGn_scaleRev_orientDef_090_lightshift.png","fearful","1","23","23","PRGn","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","279","545886","0.0-275.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-186","","0","","","","images/shifted_maps/map10_vanimo_scaleRev_orientDef_270_lightshift.png","fearful","1","10","10","vanimo","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","280","548202","0.0-276.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","191","","0","","","","images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_lightshift.png","fearful","1","23","23","PRGn","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","281","550103","0.0-277.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-195","","0","","","","images/shifted_maps/map10_vanimo_scaleDef_orientDef_180_darkshift.png","fearful","1","10","10","vanimo","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","282","551536","0.0-278.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_BrBG_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-96","","0","","","","images/shifted_maps/map13_BrBG_scaleDef_orientDef_000_lightshift.png","fearful","1","13","13","BrBG","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","283","553020","0.0-279.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-115","","0","","","","images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_270_lightshift.png","fearful","1","23","23","RdYlGn","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","284","554219","0.0-280.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-115","","0","","","","images/shifted_maps/map02_turbo_scaleDef_orientDef_000_lightshift.png","fearful","1","02","02","turbo","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","285","556269","0.0-281.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-157","","0","","","","images/shifted_maps/map07_Greys_scaleDef_orientDef_000_lightshift.png","fearful","1","07","07","Greys","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","286","557869","0.0-282.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-96","","0","","","","images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_darkshift.png","fearful","1","10","10","coolwarm","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","287","558869","0.0-283.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-115","","0","","","","images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png","fearful","1","07","07","Greys","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","288","560369","0.0-284.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-56","","0","","","","images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_lightshift.png","fearful","1","05","05","PuBu","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","289","561536","0.0-285.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-30","","0","","","","images/shifted_maps/map05_PiYG_scaleDef_orientDef_180_darkshift.png","fearful","1","05","05","PiYG","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","290","562753","0.0-286.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-89","","0","","","","images/shifted_maps/map02_Reds_scaleRev_orientDef_270_darkshift.png","fearful","1","02","02","Reds","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","291","563786","0.0-287.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-98","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_lightshift.png","fearful","1","12","12","BuPu","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","292","564852","0.0-288.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_cividis_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-136","","0","","","","images/shifted_maps/map15_cividis_scaleDef_orientDef_000_lightshift.png","fearful","1","15","15","cividis","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","293","566320","0.0-289.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_PuOr_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","136","","0","","","","images/shifted_maps/map26_PuOr_scaleRev_orientDef_090_lightshift.png","fearful","1","26","26","PuOr","orientDef","scaleRev","090","lightshift","",""
